customer_id,customer_name,age,gender,region,employment_status,annual_income,credit_score,debt_to_income_ratio,account_open_date
CUST-01318,Customer_1318,44,F,South,Employed,62799.47,734,0.223,2022-01-25
CUST-01319,Customer_1319,44,M,Central,Employed,62228.52,699,0.099,2022-05-07
CUST-01320,Customer_1320,40,F,East,Employed,143718.77,632,0.097,2020-06-18
CUST-01321,Customer_1321,62,M,South,Employed,86247.71,703,0.558,2022-11-02
CUST-01322,Customer_1322,21,F,South,Employed,110111.26,735,0.395,2021-03-04
CUST-01323,Customer_1323,38,F,East,Employed,66542.91,709,0.352,2018-06-26
CUST-01324,Customer_1324,18,M,East,Employed,75149.23,664,0.263,2018-09-17
CUST-01325,Customer_1325,23,M,North,Employed,42180.56,703,0.403,2020-09-20
CUST-01326,Customer_1326,23,M,Central,Employed,39606.95,821,0.257,2021-11-04
CUST-01327,Customer_1327,40,F,West,Unemployed,51542.67,509,0.226,2022-03-28
CUST-01328,Customer_1328,51,M,West,Unemployed,84161.74,651,0.144,2020-06-08
CUST-01329,Customer_1329,43,M,North,Employed,133778.99,772,0.071,2018-10-19
CUST-01330,Customer_1330,20,M,Central,Self-Employed,61626.77,755,0.157,2021-10-02
CUST-01331,Customer_1331,59,F,West,Self-Employed,28070.86,654,0.435,2021-03-03
CUST-01332,Customer_1332,48,F,South,Self-Employed,114800.6,580,0.139,2022-09-07
CUST-01333,Customer_1333,50,M,East,Employed,40514.89,494,0.444,2021-03-31
CUST-01334,Customer_1334,57,M,East,Retired,45127.68,765,0.373,2018-01-29
CUST-01335,Customer_1335,47,M,North,Employed,84906.42,721,0.072,2020-06-26
CUST-01336,Customer_1336,24,F,North,Employed,78273.94,754,0.306,2021-05-16
CUST-01337,Customer_1337,45,M,West,Unemployed,62078.54,660,0.252,2022-11-14
CUST-01338,Customer_1338,27,M,Central,Unemployed,100903.66,796,0.485,2020-04-03
CUST-01339,Customer_1339,27,M,East,Unemployed,89597.0,638,0.569,2021-07-11
CUST-01340,Customer_1340,60,M,West,Employed,25317.8,718,0.435,2019-06-15
CUST-01341,Customer_1341,50,F,North,Employed,34321.26,655,0.33,2019-04-22
CUST-01342,Customer_1342,36,M,Central,Unemployed,25381.33,614,0.588,2022-03-20
CUST-01343,Customer_1343,34,F,South,Employed,54663.72,756,0.63,2019-10-16
CUST-01344,Customer_1344,58,F,West,Self-Employed,51285.29,605,0.349,2022-10-20
CUST-01345,Customer_1345,25,F,East,Self-Employed,56517.48,779,0.249,2021-07-07
CUST-01346,Customer_1346,26,M,West,Self-Employed,50586.37,671,0.428,2019-10-15
CUST-01347,Customer_1347,37,F,Central,Self-Employed,81094.97,712,0.22,2021-11-09
CUST-01348,Customer_1348,51,M,Central,Employed,51972.97,599,0.286,2018-10-25
CUST-01349,Customer_1349,66,F,East,Unemployed,70986.33,748,0.259,2019-07-25
CUST-01350,Customer_1350,29,M,North,Employed,34969.09,793,0.482,2020-05-26
CUST-01351,Customer_1351,32,F,East,Employed,39904.11,509,0.268,2020-05-17
CUST-01352,Customer_1352,41,M,Central,Employed,51481.72,719,0.331,2021-11-18
CUST-01353,Customer_1353,38,M,Central,Unemployed,76159.38,617,0.379,2018-07-27
CUST-01354,Customer_1354,58,M,East,Self-Employed,77810.88,671,0.335,2019-03-25
CUST-01355,Customer_1355,40,F,South,Employed,72480.19,596,0.378,2020-02-18
CUST-01356,Customer_1356,48,M,Central,Employed,35733.47,635,0.195,2020-08-15
CUST-01357,Customer_1357,53,F,North,Employed,50770.33,726,0.324,2019-03-24
CUST-01358,Customer_1358,38,M,North,Unemployed,86412.36,545,0.239,2022-03-12
CUST-01359,Customer_1359,48,M,North,Employed,136097.11,649,0.688,2020-03-13
CUST-01360,Customer_1360,33,M,North,Employed,70889.07,680,0.434,2019-04-28
CUST-01361,Customer_1361,38,F,West,Employed,127134.65,676,0.637,2018-12-27
CUST-01362,Customer_1362,39,F,North,Employed,138480.45,644,0.444,2019-07-11
CUST-01363,Customer_1363,41,M,North,Retired,63316.2,790,0.448,2021-10-01
CUST-01364,Customer_1364,32,F,North,Employed,78769.37,510,0.429,2019-05-04
CUST-01365,Customer_1365,45,M,East,Self-Employed,112583.45,715,0.208,2017-08-29
CUST-01366,Customer_1366,38,F,East,Unemployed,23497.63,618,0.232,2022-08-05
CUST-01367,Customer_1367,29,F,Central,Employed,97205.48,689,0.514,2022-07-11
CUST-01368,Customer_1368,38,F,North,Retired,59479.49,663,0.538,2017-07-14
CUST-01369,Customer_1369,42,M,North,Self-Employed,125595.0,754,0.393,2019-12-10
CUST-01370,Customer_1370,53,F,South,Employed,50724.31,551,0.506,2019-03-28
CUST-01371,Customer_1371,47,M,Central,Self-Employed,32184.85,678,0.284,2021-12-01
CUST-01372,Customer_1372,31,F,North,Unemployed,54125.07,674,0.077,2019-09-09
CUST-01373,Customer_1373,46,F,West,Self-Employed,38814.85,726,0.149,2020-07-11
CUST-01374,Customer_1374,35,M,South,Unemployed,136001.42,750,0.513,2019-11-02
CUST-01375,Customer_1375,66,F,Central,Employed,139880.49,654,0.093,2022-01-13
CUST-01376,Customer_1376,35,F,East,Retired,55386.19,712,0.56,2019-11-02
CUST-01377,Customer_1377,40,F,East,Employed,43580.11,747,0.221,2019-05-16
CUST-01378,Customer_1378,18,F,East,Self-Employed,29894.34,574,0.388,2019-10-06
CUST-01379,Customer_1379,50,M,West,Unemployed,127768.9,595,0.23,2017-09-23
CUST-01380,Customer_1380,52,F,East,Retired,139080.64,722,0.294,2020-05-30
CUST-01381,Customer_1381,38,F,North,Self-Employed,247058.36,700,0.382,2021-04-29
CUST-01382,Customer_1382,18,M,Central,Employed,33363.85,714,0.399,2017-12-05
CUST-01383,Customer_1383,48,F,North,Employed,103458.72,794,0.604,2021-09-04
CUST-01384,Customer_1384,43,M,East,Employed,25906.65,637,0.206,2018-04-24
CUST-01385,Customer_1385,41,F,Central,Employed,54315.1,707,0.348,2019-09-21
CUST-01386,Customer_1386,40,M,North,Employed,45080.74,722,0.388,2020-12-04
CUST-01387,Customer_1387,38,M,South,Employed,46417.37,713,0.515,2017-12-07
CUST-01388,Customer_1388,63,M,South,Employed,86600.41,781,0.46,2021-03-27
CUST-01389,Customer_1389,45,M,Central,Employed,72274.31,586,0.463,2017-10-10
CUST-01390,Customer_1390,60,M,North,Self-Employed,119573.58,636,0.207,2018-06-23
CUST-01391,Customer_1391,39,F,South,Employed,71946.7,669,0.292,2017-11-17
CUST-01392,Customer_1392,28,M,Central,Self-Employed,57007.5,829,0.377,2022-09-17
CUST-01393,Customer_1393,49,F,North,Unemployed,72445.5,594,0.132,2017-10-02
CUST-01394,Customer_1394,69,F,East,Retired,149537.97,642,0.272,2020-06-26
CUST-01395,Customer_1395,54,F,North,Unemployed,21728.6,707,0.364,2021-08-25
CUST-01396,Customer_1396,36,M,West,Employed,116686.78,732,0.151,2019-12-25
CUST-01397,Customer_1397,31,M,East,Employed,47696.02,710,0.365,2022-01-30
CUST-01398,Customer_1398,29,F,Central,Self-Employed,26321.86,701,0.307,2022-01-23
CUST-01399,Customer_1399,41,M,West,Retired,85769.05,691,0.452,2018-09-13
CUST-01400,Customer_1400,52,M,South,Employed,37756.05,575,0.438,2018-07-06
CUST-01401,Customer_1401,41,F,South,Employed,32574.88,658,0.175,2022-06-16
CUST-01402,Customer_1402,43,F,Central,Self-Employed,124416.1,534,0.113,2019-11-06
CUST-01403,Customer_1403,44,F,East,Employed,46098.43,609,0.166,2020-02-09
CUST-01404,Customer_1404,55,F,South,Unemployed,20763.21,819,0.5,2020-03-23
CUST-01405,Customer_1405,30,M,West,Employed,86717.42,662,0.054,2019-09-19
CUST-01406,Customer_1406,59,M,Central,Self-Employed,34525.2,777,0.261,2018-10-18
CUST-01407,Customer_1407,46,M,South,Employed,62812.44,594,0.315,2018-07-26
CUST-01408,Customer_1408,58,F,East,Self-Employed,61042.66,850,0.531,2019-09-10
CUST-01409,Customer_1409,46,M,North,Self-Employed,28595.56,751,0.318,2020-07-18
CUST-01410,Customer_1410,33,F,East,Employed,48434.22,786,0.287,2020-12-27
CUST-01411,Customer_1411,20,M,East,Employed,97754.02,794,0.05,2020-12-16
CUST-01412,Customer_1412,40,F,Central,Employed,28696.1,655,0.415,2022-09-02
CUST-01413,Customer_1413,30,M,South,Self-Employed,28454.31,553,0.434,2022-01-17
CUST-01414,Customer_1414,36,M,North,Self-Employed,42260.41,850,0.503,2021-07-23
CUST-01415,Customer_1415,54,M,East,Employed,38913.74,850,0.347,2019-01-12
CUST-01416,Customer_1416,41,M,East,Employed,43676.58,740,0.532,2022-10-17
CUST-01417,Customer_1417,42,F,South,Self-Employed,53688.22,697,0.426,2021-09-25
CUST-01418,Customer_1418,35,M,Central,Employed,101864.04,719,0.794,2021-06-21
CUST-01419,Customer_1419,47,F,Central,Self-Employed,70437.65,701,0.341,2022-02-16
CUST-01420,Customer_1420,22,M,West,Self-Employed,34504.42,785,0.417,2019-03-15
CUST-01421,Customer_1421,58,M,East,Employed,58873.08,789,0.28,2021-04-30
CUST-01422,Customer_1422,38,M,Central,Employed,46866.51,732,0.107,2020-04-24
CUST-01423,Customer_1423,43,M,North,Employed,20000.0,684,0.279,2021-05-26
CUST-01424,Customer_1424,62,F,North,Employed,40962.92,754,0.446,2018-01-21
CUST-01425,Customer_1425,41,F,South,Retired,29500.45,725,0.33,2020-01-26
CUST-01426,Customer_1426,41,M,East,Employed,48020.71,754,0.272,2019-07-29
CUST-01427,Customer_1427,36,M,South,Employed,37624.23,669,0.193,2020-05-09
CUST-01428,Customer_1428,35,M,North,Employed,103527.06,718,0.092,2019-12-14
CUST-01429,Customer_1429,39,F,East,Employed,77005.58,764,0.263,2018-09-30
CUST-01430,Customer_1430,36,M,North,Employed,95431.99,704,0.094,2020-12-12
CUST-01431,Customer_1431,32,F,East,Employed,34781.16,543,0.146,2020-02-10
CUST-01432,Customer_1432,41,F,North,Self-Employed,95166.4,622,0.356,2017-12-29
CUST-01433,Customer_1433,42,F,North,Retired,25032.77,741,0.466,2017-08-07
CUST-01434,Customer_1434,46,F,South,Employed,54636.35,784,0.103,2017-11-21
CUST-01435,Customer_1435,33,F,South,Employed,55935.56,751,0.209,2020-10-11
CUST-01436,Customer_1436,51,M,West,Employed,49845.16,648,0.259,2022-01-24
CUST-01437,Customer_1437,19,F,East,Retired,58135.28,722,0.046,2021-01-27
CUST-01438,Customer_1438,56,F,Central,Employed,39606.02,778,0.28,2019-04-06
CUST-01439,Customer_1439,36,M,Central,Employed,79792.93,573,0.511,2018-06-08
CUST-01440,Customer_1440,39,M,South,Employed,38099.02,640,0.134,2018-12-19
CUST-01441,Customer_1441,50,M,West,Retired,127727.09,688,0.185,2018-08-08
CUST-01442,Customer_1442,46,M,Central,Retired,126868.62,737,0.391,2021-02-20
CUST-01443,Customer_1443,51,M,Central,Employed,32529.49,660,0.256,2018-11-20
CUST-01444,Customer_1444,36,M,South,Employed,61273.78,725,0.547,2017-12-27
CUST-01445,Customer_1445,37,M,North,Unemployed,179656.93,791,0.083,2017-12-26
CUST-01446,Customer_1446,46,F,West,Employed,106693.95,643,0.191,2018-09-27
CUST-01447,Customer_1447,56,F,South,Unemployed,42031.61,771,0.322,2022-04-28
CUST-01448,Customer_1448,41,M,South,Employed,59307.79,598,0.312,2019-06-28
CUST-01449,Customer_1449,40,F,Central,Self-Employed,40376.72,796,0.178,2021-08-17
CUST-01450,Customer_1450,46,M,South,Self-Employed,47252.69,850,0.091,2020-11-27
CUST-01451,Customer_1451,38,M,West,Employed,38488.36,736,0.479,2018-03-06
CUST-01452,Customer_1452,54,F,East,Employed,34802.96,731,0.647,2020-09-30
CUST-01453,Customer_1453,37,F,West,Employed,43976.07,640,0.017,2021-11-02
CUST-01454,Customer_1454,62,M,North,Employed,33020.71,654,0.696,2022-11-02
CUST-01455,Customer_1455,55,F,West,Employed,25187.73,721,0.578,2019-02-27
CUST-01456,Customer_1456,25,M,South,Employed,119227.71,787,0.382,2017-09-21
CUST-01457,Customer_1457,48,F,Central,Employed,50096.31,487,0.392,2021-02-05
CUST-01458,Customer_1458,54,F,South,Employed,20000.0,724,0.103,2018-07-27
CUST-01459,Customer_1459,36,M,Central,Self-Employed,21369.46,644,0.523,2020-10-14
CUST-01460,Customer_1460,55,F,West,Self-Employed,73082.74,639,0.263,2018-10-04
CUST-01461,Customer_1461,44,M,Central,Employed,224329.45,607,0.667,2020-05-11
CUST-01462,Customer_1462,45,M,South,Employed,57669.78,558,0.191,2020-09-13
CUST-01463,Customer_1463,21,M,Central,Employed,73550.99,708,0.341,2018-08-18
CUST-01464,Customer_1464,24,M,South,Employed,71199.03,704,0.405,2020-09-08
CUST-01465,Customer_1465,47,F,East,Employed,122728.45,739,0.048,2020-07-20
CUST-01466,Customer_1466,36,F,Central,Retired,43237.7,799,0.34,2019-01-19
CUST-01467,Customer_1467,44,M,West,Unemployed,74134.3,592,0.057,2020-05-21
CUST-01468,Customer_1468,53,M,Central,Employed,69993.04,684,0.418,2018-07-22
CUST-01469,Customer_1469,32,M,West,Employed,103317.23,515,0.109,2020-05-23
CUST-01470,Customer_1470,32,M,South,Employed,66979.91,735,0.201,2017-11-22
CUST-01471,Customer_1471,24,M,West,Employed,61217.09,524,0.289,2021-02-07
CUST-01472,Customer_1472,55,M,North,Employed,31928.13,649,0.108,2018-12-17
CUST-01473,Customer_1473,41,F,East,Employed,28962.08,719,0.343,2018-12-15
CUST-01474,Customer_1474,47,F,Central,Self-Employed,30464.89,674,0.369,2022-01-09
CUST-01475,Customer_1475,25,F,Central,Employed,75663.24,601,0.266,2018-08-12
CUST-01476,Customer_1476,37,M,East,Self-Employed,73170.27,735,0.229,2019-03-23
CUST-01477,Customer_1477,28,M,South,Unemployed,83027.38,635,0.209,2021-12-01
CUST-01478,Customer_1478,56,M,West,Employed,27105.51,696,0.281,2018-10-29
CUST-01479,Customer_1479,54,F,East,Self-Employed,24251.64,567,0.416,2022-04-06
CUST-01480,Customer_1480,44,M,South,Employed,162521.83,658,0.379,2018-08-18
CUST-01481,Customer_1481,38,F,North,Employed,143353.71,720,0.328,2018-02-15
CUST-01482,Customer_1482,43,F,Central,Unemployed,32520.87,714,0.104,2019-07-06
CUST-01483,Customer_1483,23,F,South,Employed,43023.94,759,0.241,2019-03-23
CUST-01484,Customer_1484,46,F,West,Employed,58201.71,718,0.44,2022-06-23
CUST-01485,Customer_1485,69,M,South,Retired,34249.6,759,0.092,2021-05-12
CUST-01486,Customer_1486,29,M,North,Employed,44610.82,744,0.255,2022-08-12
CUST-01487,Customer_1487,44,F,North,Employed,59989.67,665,0.467,2022-09-27
CUST-01488,Customer_1488,35,F,East,Retired,98778.81,647,0.437,2022-08-24
CUST-01489,Customer_1489,34,M,West,Retired,40248.32,773,0.268,2022-01-06
CUST-01490,Customer_1490,60,F,Central,Self-Employed,93077.36,579,0.602,2018-12-30
CUST-01491,Customer_1491,58,M,West,Self-Employed,27491.64,614,0.218,2020-11-25
CUST-01492,Customer_1492,36,M,North,Unemployed,29162.07,738,0.506,2021-02-09
CUST-01493,Customer_1493,37,F,West,Unemployed,140907.29,707,0.33,2018-09-01
CUST-01494,Customer_1494,27,F,Central,Employed,136571.3,648,0.43,2020-04-12
CUST-01495,Customer_1495,27,M,North,Self-Employed,31262.88,460,0.288,2021-05-19
CUST-01496,Customer_1496,47,F,Central,Employed,103431.03,664,0.454,2021-09-29
CUST-01497,Customer_1497,47,M,Central,Employed,46617.79,699,0.233,2019-09-19
CUST-01498,Customer_1498,30,M,West,Self-Employed,96333.38,741,0.348,2019-07-13
CUST-01499,Customer_1499,38,F,West,Self-Employed,109477.22,809,0.217,2021-02-22
CUST-01500,Customer_1500,55,F,Central,Self-Employed,142760.95,850,0.343,2019-06-05
