transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region
TXN-049881,CUST-01437,2023-01-05,Withdrawal,20.25,Personal Loan,East
TXN-004699,CUST-00145,2023-01-05,Withdrawal,168.45,Credit Card,South
TXN-027364,CUST-00786,2023-01-05,Transfer,23.14,Savings Account,East
TXN-044253,CUST-01277,2023-01-05,Deposit,123.2,Mortgage,West
TXN-046847,CUST-01347,2023-01-05,Payment,21.66,Business Loan,Central
TXN-004892,CUST-00149,2023-01-05,Deposit,93.36,Business Loan,North
TXN-028823,CUST-00828,2023-01-05,Deposit,10.15,Credit Card,South
TXN-049106,CUST-01413,2023-01-05,Payment,26.76,Mortgage,South
TXN-043739,CUST-01261,2023-01-06,Transfer,1.73,Business Loan,South
TXN-037201,CUST-01069,2023-01-06,Transfer,39.27,Mortgage,North
TXN-025483,CUST-00733,2023-01-06,Deposit,168.51,Business Loan,West
TXN-003492,CUST-00106,2023-01-06,Deposit,64.0,Mortgage,North
TXN-013833,CUST-00404,2023-01-06,Interest,3.35,Mortgage,South
TXN-028293,CUST-00811,2023-01-06,Transfer,72.84,Insurance,Central
TXN-011411,CUST-00338,2023-01-06,Deposit,86.35,Auto Loan,Central
TXN-034642,CUST-00996,2023-01-06,Payment,99.73,Insurance,South
TXN-020662,CUST-00593,2023-01-06,Interest,60.46,Personal Loan,North
TXN-024852,CUST-00714,2023-01-06,Transfer,61.07,Credit Card,West
TXN-025418,CUST-00731,2023-01-06,Fee,32.29,Business Loan,East
TXN-017323,CUST-00498,2023-01-06,Interest,94.67,Personal Loan,East
TXN-045704,CUST-01317,2023-01-06,Withdrawal,64.73,Insurance,Central
TXN-001661,CUST-00050,2023-01-06,Payment,28.71,Business Loan,South
TXN-050797,CUST-01461,2023-01-06,Payment,349.66,Insurance,Central
TXN-042303,CUST-01222,2023-01-06,Fee,23.68,Savings Account,South
TXN-018846,CUST-00541,2023-01-06,Deposit,175.9,Credit Card,Central
TXN-020639,CUST-00592,2023-01-06,Deposit,21.97,Investment Fund,Central
TXN-034807,CUST-01001,2023-01-06,Payment,16.62,Personal Loan,South
TXN-050749,CUST-01461,2023-01-06,Deposit,92.91,Credit Card,Central
TXN-000461,CUST-00014,2023-01-06,Payment,5.23,Insurance,South
TXN-042260,CUST-01221,2023-01-06,Payment,10.11,Savings Account,Central
TXN-039663,CUST-01145,2023-01-06,Payment,235.94,Auto Loan,South
TXN-037300,CUST-01072,2023-01-06,Deposit,87.96,Personal Loan,South
TXN-041688,CUST-01201,2023-01-06,Payment,28.86,Mortgage,South
TXN-034332,CUST-00988,2023-01-06,Payment,24.06,Credit Card,South
TXN-031892,CUST-00918,2023-01-06,Payment,60.74,Insurance,East
TXN-010025,CUST-00296,2023-01-06,Fee,16.35,Savings Account,West
TXN-034119,CUST-00983,2023-01-06,Deposit,39.39,Personal Loan,East
TXN-049519,CUST-01426,2023-01-06,Withdrawal,116.2,Personal Loan,East
TXN-007266,CUST-00219,2023-01-06,Payment,38.73,Credit Card,West
TXN-027700,CUST-00797,2023-01-06,Interest,25.03,Personal Loan,South
TXN-025262,CUST-00727,2023-01-06,Withdrawal,164.69,Savings Account,Central
TXN-005243,CUST-00162,2023-01-06,Payment,46.44,Insurance,Central
TXN-046958,CUST-01349,2023-01-06,Transfer,12.97,Business Loan,East
TXN-049933,CUST-01438,2023-01-06,Payment,142.75,Personal Loan,Central
TXN-046694,CUST-01344,2023-01-06,Transfer,17.49,Savings Account,West
TXN-028967,CUST-00832,2023-01-06,Payment,0.58,Insurance,West
TXN-010312,CUST-00305,2023-01-06,Withdrawal,19.36,Investment Fund,Central
TXN-001769,CUST-00054,2023-01-06,Deposit,5.54,Personal Loan,North
TXN-036413,CUST-01046,2023-01-06,Payment,64.12,Auto Loan,West
TXN-034131,CUST-00983,2023-01-06,Withdrawal,41.14,Personal Loan,East
TXN-021342,CUST-00614,2023-01-06,Payment,141.04,Business Loan,North
TXN-027086,CUST-00778,2023-01-06,Deposit,3.2,Credit Card,North
TXN-048314,CUST-01392,2023-01-06,Payment,224.64,Mortgage,Central
TXN-005134,CUST-00158,2023-01-06,Withdrawal,8.0,Insurance,East
TXN-048553,CUST-01398,2023-01-06,Payment,83.27,Business Loan,Central
TXN-044185,CUST-01275,2023-01-06,Fee,4.62,Credit Card,West
TXN-043690,CUST-01260,2023-01-06,Fee,135.95,Credit Card,Central
TXN-001708,CUST-00051,2023-01-06,Withdrawal,94.17,Personal Loan,South
TXN-044826,CUST-01293,2023-01-06,Transfer,67.55,Business Loan,Central
TXN-009860,CUST-00293,2023-01-06,Payment,5.4,Insurance,East
TXN-016955,CUST-00488,2023-01-06,Payment,29.87,Insurance,East
TXN-023285,CUST-00670,2023-01-06,Deposit,61.88,Investment Fund,West
TXN-022560,CUST-00649,2023-01-06,Fee,23.09,Auto Loan,Central
TXN-013667,CUST-00399,2023-01-06,Transfer,9.84,Mortgage,Central
TXN-031673,CUST-00911,2023-01-06,Deposit,29.52,Credit Card,North
TXN-047639,CUST-01372,2023-01-06,Transfer,52.87,Business Loan,North
TXN-048392,CUST-01394,2023-01-06,Deposit,92.87,Auto Loan,East
TXN-010065,CUST-00297,2023-01-06,Withdrawal,53.09,Auto Loan,Central
TXN-036885,CUST-01060,2023-01-06,Transfer,93.86,Insurance,North
TXN-025719,CUST-00741,2023-01-06,Deposit,32.83,Insurance,Central
TXN-022766,CUST-00655,2023-01-06,Payment,46.61,Personal Loan,South
TXN-038180,CUST-01101,2023-01-06,Payment,82.64,Credit Card,East
TXN-026851,CUST-00771,2023-01-06,Payment,22.13,Savings Account,North
TXN-009635,CUST-00285,2023-01-06,Withdrawal,16.09,Business Loan,West
TXN-027760,CUST-00798,2023-01-06,Withdrawal,6.09,Insurance,Central
TXN-035105,CUST-01010,2023-01-06,Fee,9.06,Credit Card,West
TXN-008204,CUST-00246,2023-01-06,Withdrawal,96.77,Personal Loan,North
TXN-041899,CUST-01208,2023-01-06,Deposit,2.78,Mortgage,North
TXN-015529,CUST-00451,2023-01-06,Payment,43.19,Investment Fund,Central
TXN-014680,CUST-00426,2023-01-06,Withdrawal,7.32,Personal Loan,South
TXN-026683,CUST-00767,2023-01-06,Withdrawal,16.09,Credit Card,South
TXN-047653,CUST-01372,2023-01-07,Transfer,137.48,Investment Fund,North
TXN-017213,CUST-00495,2023-01-07,Payment,208.61,Personal Loan,West
TXN-031294,CUST-00899,2023-01-07,Fee,57.01,Personal Loan,North
TXN-043169,CUST-01245,2023-01-07,Transfer,15.61,Credit Card,South
TXN-003376,CUST-00102,2023-01-07,Deposit,1.43,Business Loan,East
TXN-007459,CUST-00225,2023-01-07,Deposit,3.25,Insurance,West
TXN-016538,CUST-00478,2023-01-07,Payment,209.75,Savings Account,South
TXN-015422,CUST-00448,2023-01-07,Transfer,52.46,Business Loan,North
TXN-000180,CUST-00006,2023-01-07,Deposit,14.48,Personal Loan,South
TXN-002126,CUST-00066,2023-01-07,Deposit,36.57,Investment Fund,North
TXN-024671,CUST-00708,2023-01-07,Payment,168.78,Mortgage,West
TXN-004720,CUST-00146,2023-01-07,Deposit,13.58,Savings Account,Central
TXN-006949,CUST-00211,2023-01-07,Interest,64.02,Business Loan,East
TXN-032776,CUST-00944,2023-01-07,Deposit,44.15,Investment Fund,Central
TXN-033107,CUST-00955,2023-01-07,Payment,17.09,Personal Loan,Central
TXN-011593,CUST-00342,2023-01-07,Payment,18.83,Savings Account,North
TXN-040338,CUST-01163,2023-01-07,Deposit,46.15,Personal Loan,North
TXN-009031,CUST-00269,2023-01-07,Deposit,49.51,Credit Card,West
TXN-034470,CUST-00992,2023-01-07,Withdrawal,5.04,Credit Card,West
TXN-010560,CUST-00311,2023-01-07,Withdrawal,19.56,Business Loan,Central
TXN-000009,CUST-00001,2023-01-07,Payment,15.13,Investment Fund,North
TXN-049503,CUST-01426,2023-01-07,Deposit,64.59,Mortgage,East
TXN-003496,CUST-00106,2023-01-07,Deposit,18.9,Investment Fund,North
TXN-005675,CUST-00173,2023-01-07,Transfer,61.51,Insurance,Central
TXN-048125,CUST-01386,2023-01-07,Withdrawal,15.24,Business Loan,North
TXN-004785,CUST-00147,2023-01-07,Fee,44.17,Insurance,Central
TXN-018923,CUST-00542,2023-01-07,Payment,44.52,Personal Loan,North
TXN-030099,CUST-00865,2023-01-07,Fee,1.4,Auto Loan,West
TXN-007397,CUST-00223,2023-01-07,Deposit,557.55,Mortgage,East
TXN-042236,CUST-01219,2023-01-07,Payment,8.65,Mortgage,South
TXN-024995,CUST-00718,2023-01-07,Withdrawal,50.04,Personal Loan,Central
TXN-023145,CUST-00666,2023-01-07,Deposit,51.8,Insurance,North
TXN-040740,CUST-01174,2023-01-07,Payment,16.12,Insurance,West
TXN-046295,CUST-01333,2023-01-07,Payment,64.53,Personal Loan,East
TXN-026778,CUST-00770,2023-01-07,Deposit,20.1,Auto Loan,East
TXN-017534,CUST-00503,2023-01-07,Payment,280.27,Savings Account,North
TXN-033044,CUST-00953,2023-01-07,Withdrawal,4.61,Investment Fund,North
TXN-000562,CUST-00016,2023-01-07,Transfer,34.37,Business Loan,South
TXN-003101,CUST-00095,2023-01-07,Withdrawal,100.79,Auto Loan,West
TXN-012860,CUST-00377,2023-01-07,Interest,29.69,Personal Loan,Central
TXN-008260,CUST-00247,2023-01-07,Withdrawal,261.75,Investment Fund,West
TXN-020174,CUST-00579,2023-01-07,Payment,59.0,Business Loan,North
TXN-043982,CUST-01269,2023-01-07,Transfer,185.02,Insurance,Central
TXN-045074,CUST-01299,2023-01-07,Payment,76.05,Personal Loan,West
TXN-039417,CUST-01139,2023-01-07,Deposit,10.39,Personal Loan,West
TXN-038612,CUST-01112,2023-01-07,Deposit,37.22,Mortgage,Central
TXN-007787,CUST-00235,2023-01-07,Payment,593.76,Investment Fund,West
TXN-022140,CUST-00636,2023-01-07,Deposit,39.22,Personal Loan,North
TXN-036738,CUST-01057,2023-01-07,Fee,7.09,Personal Loan,West
TXN-042029,CUST-01212,2023-01-07,Payment,169.37,Auto Loan,West
TXN-036825,CUST-01059,2023-01-07,Deposit,77.51,Savings Account,West
TXN-018149,CUST-00521,2023-01-07,Payment,18.98,Personal Loan,Central
TXN-044066,CUST-01271,2023-01-07,Interest,339.31,Investment Fund,West
TXN-020885,CUST-00598,2023-01-07,Transfer,23.52,Personal Loan,South
TXN-022834,CUST-00657,2023-01-07,Withdrawal,14.32,Personal Loan,North
TXN-044223,CUST-01276,2023-01-07,Payment,57.37,Business Loan,South
TXN-046954,CUST-01349,2023-01-07,Payment,33.15,Savings Account,East
TXN-021431,CUST-00617,2023-01-07,Transfer,2.98,Insurance,West
TXN-016889,CUST-00487,2023-01-07,Payment,640.73,Business Loan,West
TXN-039105,CUST-01128,2023-01-07,Transfer,14.4,Investment Fund,North
TXN-030375,CUST-00872,2023-01-07,Fee,10.54,Investment Fund,Central
TXN-000284,CUST-00008,2023-01-07,Payment,82.01,Savings Account,South
TXN-004664,CUST-00144,2023-01-07,Deposit,15.85,Savings Account,North
TXN-016358,CUST-00471,2023-01-07,Payment,48.28,Insurance,North
TXN-001592,CUST-00047,2023-01-07,Transfer,150.72,Credit Card,North
TXN-036369,CUST-01045,2023-01-07,Transfer,83.95,Insurance,East
TXN-038947,CUST-01122,2023-01-07,Fee,91.87,Insurance,Central
TXN-027806,CUST-00799,2023-01-07,Transfer,20.97,Credit Card,West
TXN-038633,CUST-01113,2023-01-07,Deposit,185.26,Insurance,Central
TXN-030447,CUST-00874,2023-01-07,Withdrawal,72.3,Business Loan,South
TXN-018884,CUST-00541,2023-01-07,Deposit,13.16,Personal Loan,Central
TXN-048429,CUST-01395,2023-01-07,Deposit,24.66,Mortgage,North
TXN-048586,CUST-01399,2023-01-07,Transfer,8.41,Investment Fund,West
TXN-004512,CUST-00140,2023-01-08,Transfer,14.59,Business Loan,Central
TXN-029471,CUST-00847,2023-01-08,Payment,110.21,Savings Account,South
TXN-007925,CUST-00238,2023-01-08,Deposit,5.6,Investment Fund,Central
TXN-017192,CUST-00495,2023-01-08,Transfer,150.03,Mortgage,West
TXN-041409,CUST-01193,2023-01-08,Payment,23.25,Auto Loan,East
TXN-010789,CUST-00317,2023-01-08,Withdrawal,15.4,Mortgage,West
TXN-037682,CUST-01085,2023-01-08,Fee,27.06,Investment Fund,Central
TXN-034125,CUST-00983,2023-01-08,Withdrawal,50.06,Investment Fund,East
TXN-035401,CUST-01019,2023-01-08,Withdrawal,14.04,Credit Card,West
TXN-021446,CUST-00617,2023-01-08,Withdrawal,17.03,Insurance,West
TXN-018686,CUST-00537,2023-01-08,Withdrawal,187.37,Business Loan,East
TXN-014577,CUST-00424,2023-01-08,Deposit,20.06,Mortgage,Central
TXN-023315,CUST-00671,2023-01-08,Transfer,6.07,Insurance,South
TXN-049203,CUST-01416,2023-01-08,Withdrawal,10.37,Mortgage,East
TXN-046962,CUST-01349,2023-01-08,Deposit,22.8,Mortgage,East
TXN-045907,CUST-01323,2023-01-08,Payment,1.71,Credit Card,East
TXN-046985,CUST-01350,2023-01-08,Interest,12.69,Credit Card,North
TXN-045346,CUST-01307,2023-01-08,Transfer,4.28,Insurance,West
TXN-012664,CUST-00372,2023-01-08,Transfer,24.52,Mortgage,East
TXN-018559,CUST-00534,2023-01-08,Withdrawal,253.08,Credit Card,East
TXN-050020,CUST-01440,2023-01-08,Interest,9.71,Credit Card,South
TXN-032946,CUST-00948,2023-01-08,Payment,259.91,Insurance,East
TXN-006324,CUST-00191,2023-01-08,Withdrawal,182.47,Personal Loan,East
TXN-035335,CUST-01017,2023-01-08,Fee,38.54,Mortgage,North
TXN-027784,CUST-00799,2023-01-08,Withdrawal,46.02,Personal Loan,West
TXN-005261,CUST-00162,2023-01-08,Withdrawal,50.8,Investment Fund,Central
TXN-036878,CUST-01060,2023-01-08,Payment,3.42,Insurance,North
TXN-007215,CUST-00218,2023-01-08,Payment,32.29,Savings Account,East
TXN-023669,CUST-00681,2023-01-08,Fee,60.91,Insurance,West
TXN-039539,CUST-01141,2023-01-08,Deposit,69.15,Investment Fund,South
TXN-009439,CUST-00279,2023-01-08,Withdrawal,1.69,Investment Fund,East
TXN-004480,CUST-00139,2023-01-08,Deposit,30.84,Auto Loan,West
TXN-004289,CUST-00133,2023-01-08,Payment,30.63,Auto Loan,Central
TXN-043593,CUST-01258,2023-01-08,Withdrawal,25.59,Personal Loan,Central
TXN-050349,CUST-01449,2023-01-08,Deposit,6.56,Business Loan,Central
TXN-026501,CUST-00762,2023-01-08,Deposit,283.82,Personal Loan,East
TXN-005248,CUST-00162,2023-01-08,Withdrawal,49.37,Auto Loan,Central
TXN-017325,CUST-00498,2023-01-08,Payment,20.99,Insurance,East
TXN-033888,CUST-00976,2023-01-08,Withdrawal,17.99,Insurance,East
TXN-041118,CUST-01183,2023-01-08,Payment,12.1,Auto Loan,South
TXN-004351,CUST-00135,2023-01-08,Transfer,150.43,Credit Card,East
TXN-022931,CUST-00660,2023-01-08,Deposit,13.03,Credit Card,Central
TXN-000895,CUST-00026,2023-01-08,Payment,28.9,Credit Card,North
TXN-012768,CUST-00374,2023-01-08,Deposit,76.17,Savings Account,Central
TXN-009597,CUST-00284,2023-01-08,Deposit,18.42,Savings Account,East
TXN-001251,CUST-00038,2023-01-08,Transfer,45.0,Savings Account,South
TXN-018340,CUST-00526,2023-01-08,Deposit,8.07,Investment Fund,West
TXN-036358,CUST-01045,2023-01-08,Deposit,12.78,Investment Fund,East
TXN-045585,CUST-01314,2023-01-08,Interest,31.94,Personal Loan,East
TXN-003352,CUST-00102,2023-01-08,Deposit,57.62,Savings Account,East
TXN-044764,CUST-01291,2023-01-08,Payment,58.71,Savings Account,North
TXN-010487,CUST-00309,2023-01-08,Deposit,2.05,Auto Loan,Central
TXN-019991,CUST-00572,2023-01-08,Deposit,86.11,Insurance,West
TXN-025928,CUST-00747,2023-01-08,Deposit,299.86,Insurance,South
TXN-037346,CUST-01073,2023-01-08,Interest,239.3,Auto Loan,East
TXN-014412,CUST-00419,2023-01-08,Deposit,46.81,Insurance,North
TXN-024045,CUST-00692,2023-01-08,Fee,13.45,Credit Card,South
TXN-019415,CUST-00556,2023-01-08,Payment,158.22,Auto Loan,South
TXN-045556,CUST-01313,2023-01-08,Transfer,17.25,Auto Loan,South
TXN-043328,CUST-01249,2023-01-08,Fee,8.64,Savings Account,West
TXN-042900,CUST-01238,2023-01-08,Payment,60.97,Insurance,West
TXN-017301,CUST-00497,2023-01-08,Payment,28.97,Mortgage,South
TXN-012113,CUST-00357,2023-01-08,Payment,9.13,Personal Loan,West
TXN-001863,CUST-00057,2023-01-08,Deposit,13.77,Insurance,South
TXN-023481,CUST-00676,2023-01-08,Payment,12.65,Auto Loan,Central
TXN-015874,CUST-00458,2023-01-08,Payment,14.35,Business Loan,South
TXN-006718,CUST-00206,2023-01-08,Interest,25.55,Business Loan,South
TXN-039747,CUST-01148,2023-01-08,Interest,8.25,Insurance,South
TXN-030422,CUST-00873,2023-01-08,Payment,47.34,Business Loan,South
TXN-038456,CUST-01108,2023-01-08,Deposit,1.46,Personal Loan,North
TXN-025229,CUST-00726,2023-01-08,Fee,4.4,Credit Card,Central
TXN-028410,CUST-00815,2023-01-08,Payment,47.97,Mortgage,Central
TXN-042506,CUST-01228,2023-01-08,Payment,13.72,Savings Account,West
TXN-008468,CUST-00253,2023-01-08,Deposit,25.93,Personal Loan,Central
TXN-023320,CUST-00671,2023-01-08,Transfer,63.31,Personal Loan,South
TXN-013575,CUST-00397,2023-01-08,Transfer,48.57,Mortgage,Central
TXN-051728,CUST-01492,2023-01-08,Deposit,2.76,Mortgage,North
TXN-021966,CUST-00630,2023-01-08,Fee,181.46,Mortgage,Central
TXN-051618,CUST-01489,2023-01-08,Payment,82.21,Business Loan,West
TXN-042511,CUST-01228,2023-01-08,Payment,373.42,Personal Loan,West
TXN-039944,CUST-01153,2023-01-08,Interest,167.55,Investment Fund,North
TXN-050122,CUST-01443,2023-01-08,Fee,20.49,Personal Loan,Central
TXN-004911,CUST-00150,2023-01-08,Withdrawal,47.3,Investment Fund,West
TXN-000669,CUST-00019,2023-01-08,Interest,26.03,Insurance,East
TXN-008051,CUST-00241,2023-01-09,Interest,11.42,Business Loan,North
TXN-050148,CUST-01444,2023-01-09,Withdrawal,189.82,Credit Card,South
TXN-013625,CUST-00398,2023-01-09,Payment,0.69,Personal Loan,East
TXN-020375,CUST-00584,2023-01-09,Withdrawal,5.89,Investment Fund,South
TXN-005950,CUST-00180,2023-01-09,Withdrawal,13.66,Investment Fund,West
TXN-040184,CUST-01159,2023-01-09,Withdrawal,9.72,Mortgage,West
TXN-012539,CUST-00368,2023-01-09,Payment,36.46,Insurance,South
TXN-028572,CUST-00821,2023-01-09,Fee,19.76,Business Loan,North
TXN-010441,CUST-00308,2023-01-09,Deposit,128.75,Investment Fund,East
TXN-026202,CUST-00754,2023-01-09,Payment,130.44,Insurance,South
TXN-025687,CUST-00740,2023-01-09,Transfer,6.02,Credit Card,Central
TXN-041877,CUST-01207,2023-01-09,Deposit,15.69,Business Loan,West
TXN-041966,CUST-01210,2023-01-09,Fee,14.91,Insurance,Central
TXN-023215,CUST-00668,2023-01-09,Payment,11.97,Business Loan,South
TXN-049735,CUST-01433,2023-01-09,Withdrawal,7.91,Savings Account,North
TXN-045474,CUST-01310,2023-01-09,Deposit,58.3,Personal Loan,South
TXN-001751,CUST-00053,2023-01-09,Withdrawal,8.48,Investment Fund,East
TXN-009796,CUST-00291,2023-01-09,Payment,75.97,Auto Loan,Central
TXN-029357,CUST-00843,2023-01-09,Payment,10.12,Credit Card,East
TXN-050347,CUST-01449,2023-01-09,Withdrawal,55.64,Insurance,Central
TXN-006068,CUST-00184,2023-01-09,Deposit,40.14,Savings Account,East
TXN-045193,CUST-01303,2023-01-09,Deposit,16.07,Investment Fund,East
TXN-022083,CUST-00635,2023-01-09,Payment,40.96,Investment Fund,Central
TXN-026464,CUST-00761,2023-01-09,Deposit,60.28,Credit Card,West
TXN-035983,CUST-01033,2023-01-09,Fee,9.91,Personal Loan,West
TXN-031208,CUST-00896,2023-01-09,Deposit,31.06,Credit Card,South
TXN-035986,CUST-01033,2023-01-09,Payment,26.87,Business Loan,West
TXN-031677,CUST-00912,2023-01-09,Payment,5.04,Savings Account,Central
TXN-009381,CUST-00278,2023-01-09,Fee,98.01,Credit Card,North
TXN-048007,CUST-01383,2023-01-09,Deposit,109.33,Insurance,North
TXN-040857,CUST-01177,2023-01-09,Payment,89.59,Mortgage,Central
TXN-045814,CUST-01320,2023-01-09,Payment,26.68,Insurance,East
TXN-009993,CUST-00296,2023-01-09,Deposit,26.61,Savings Account,West
TXN-028155,CUST-00809,2023-01-09,Transfer,6.15,Investment Fund,North
TXN-046475,CUST-01338,2023-01-09,Payment,205.35,Savings Account,Central
TXN-023694,CUST-00682,2023-01-09,Payment,14.89,Investment Fund,North
TXN-044993,CUST-01297,2023-01-09,Payment,22.38,Savings Account,West
TXN-044712,CUST-01289,2023-01-09,Deposit,5.99,Mortgage,West
TXN-019118,CUST-00548,2023-01-09,Payment,173.19,Credit Card,East
TXN-028133,CUST-00808,2023-01-09,Deposit,9.1,Credit Card,South
TXN-034663,CUST-00997,2023-01-09,Transfer,165.92,Savings Account,North
TXN-019632,CUST-00561,2023-01-09,Withdrawal,121.58,Investment Fund,West
TXN-029635,CUST-00852,2023-01-09,Transfer,53.14,Credit Card,North
TXN-011717,CUST-00347,2023-01-09,Withdrawal,0.98,Mortgage,West
TXN-034500,CUST-00993,2023-01-09,Payment,2.1,Savings Account,West
TXN-033324,CUST-00961,2023-01-09,Withdrawal,25.4,Savings Account,South
TXN-014501,CUST-00421,2023-01-09,Withdrawal,95.87,Business Loan,North
TXN-051570,CUST-01486,2023-01-09,Transfer,4.77,Savings Account,North
TXN-005463,CUST-00168,2023-01-09,Fee,25.73,Mortgage,South
TXN-014918,CUST-00435,2023-01-09,Deposit,21.12,Auto Loan,North
TXN-020698,CUST-00594,2023-01-09,Interest,14.95,Mortgage,Central
TXN-021459,CUST-00618,2023-01-09,Transfer,10.6,Investment Fund,East
TXN-018608,CUST-00535,2023-01-09,Withdrawal,6.47,Mortgage,East
TXN-031612,CUST-00909,2023-01-09,Withdrawal,62.63,Mortgage,North
TXN-018256,CUST-00524,2023-01-09,Withdrawal,7.07,Personal Loan,Central
TXN-004270,CUST-00132,2023-01-09,Deposit,27.26,Personal Loan,West
TXN-013439,CUST-00394,2023-01-09,Deposit,280.38,Credit Card,East
TXN-012465,CUST-00366,2023-01-09,Transfer,285.52,Mortgage,East
TXN-011650,CUST-00344,2023-01-09,Payment,17.21,Investment Fund,East
TXN-038340,CUST-01105,2023-01-09,Transfer,131.43,Insurance,South
TXN-003591,CUST-00109,2023-01-09,Deposit,5.45,Investment Fund,North
TXN-007863,CUST-00237,2023-01-09,Payment,52.66,Savings Account,West
TXN-005408,CUST-00166,2023-01-09,Payment,68.77,Savings Account,North
TXN-019671,CUST-00562,2023-01-09,Deposit,307.35,Personal Loan,North
TXN-029799,CUST-00856,2023-01-09,Payment,123.25,Insurance,South
TXN-036071,CUST-01035,2023-01-09,Payment,37.69,Personal Loan,West
TXN-039403,CUST-01138,2023-01-09,Payment,46.4,Personal Loan,West
TXN-041129,CUST-01184,2023-01-09,Payment,60.04,Investment Fund,South
TXN-039007,CUST-01124,2023-01-09,Payment,17.5,Auto Loan,East
TXN-036225,CUST-01040,2023-01-10,Transfer,58.99,Auto Loan,East
TXN-031832,CUST-00916,2023-01-10,Transfer,120.56,Savings Account,North
TXN-004231,CUST-00131,2023-01-10,Deposit,2.55,Mortgage,Central
TXN-022128,CUST-00636,2023-01-10,Payment,42.95,Personal Loan,North
TXN-013786,CUST-00403,2023-01-10,Fee,82.04,Investment Fund,South
TXN-017779,CUST-00510,2023-01-10,Withdrawal,38.03,Personal Loan,North
TXN-032726,CUST-00942,2023-01-10,Interest,11.72,Savings Account,East
TXN-046504,CUST-01339,2023-01-10,Withdrawal,196.81,Savings Account,East
TXN-005751,CUST-00175,2023-01-10,Deposit,20.08,Auto Loan,West
TXN-001118,CUST-00034,2023-01-10,Payment,1.49,Investment Fund,East
TXN-010495,CUST-00309,2023-01-10,Withdrawal,274.63,Personal Loan,Central
