transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region,is_outlier,year_month
TXN-033869,CUST-00976,2023-01-05,Deposit,6.17,Investment Fund,East,False,2023-01
TXN-048594,CUST-01400,2023-01-05,Payment,22.73,Personal Loan,South,False,2023-01
TXN-030310,CUST-00871,2023-01-05,Interest,8.09,Investment Fund,North,False,2023-01
TXN-017039,CUST-00491,2023-01-05,Payment,113.9,Credit Card,South,False,2023-01
TXN-011877,CUST-00350,2023-01-05,Interest,17.59,Business Loan,Central,False,2023-01
TXN-045236,CUST-01304,2023-01-05,Interest,2.28,Savings Account,West,False,2023-01
TXN-037949,CUST-01093,2023-01-05,Payment,15.34,Mortgage,South,False,2023-01
TXN-005387,CUST-00165,2023-01-05,Deposit,15.0,Auto Loan,East,False,2023-01
TXN-004325,CUST-00134,2023-01-05,Payment,12.21,Personal Loan,West,False,2023-01
TXN-020551,CUST-00590,2023-01-05,Deposit,241.46,Business Loan,West,True,2023-01
TXN-010192,CUST-00301,2023-01-05,Withdrawal,214.67,Credit Card,North,True,2023-01
TXN-021645,CUST-00622,2023-01-05,Deposit,43.75,Auto Loan,East,False,2023-01
TXN-018997,CUST-00544,2023-01-05,Deposit,176.78,Business Loan,West,True,2023-01
TXN-013639,CUST-00399,2023-01-05,Payment,34.4,Savings Account,Central,False,2023-01
TXN-028412,CUST-00815,2023-01-05,Withdrawal,36.0,Business Loan,Central,False,2023-01
TXN-044617,CUST-01286,2023-01-05,Transfer,612.47,Investment Fund,East,True,2023-01
TXN-032242,CUST-00929,2023-01-05,Deposit,35.09,Business Loan,North,False,2023-01
TXN-009035,CUST-00269,2023-01-05,Deposit,42.95,Auto Loan,West,False,2023-01
TXN-036593,CUST-01053,2023-01-05,Payment,24.61,Insurance,North,False,2023-01
TXN-036407,CUST-01046,2023-01-05,Deposit,12.53,Insurance,West,False,2023-01
TXN-013414,CUST-00394,2023-01-05,Payment,16.04,Mortgage,East,False,2023-01
TXN-025512,CUST-00734,2023-01-05,Transfer,47.31,Auto Loan,West,False,2023-01
TXN-014287,CUST-00415,2023-01-05,Deposit,42.16,Auto Loan,South,False,2023-01
TXN-050505,CUST-01454,2023-01-05,Transfer,10.34,Credit Card,North,False,2023-01
TXN-041393,CUST-01192,2023-01-05,Deposit,7.99,Mortgage,Central,False,2023-01
TXN-008238,CUST-00247,2023-01-05,Payment,236.28,Investment Fund,West,True,2023-01
TXN-043604,CUST-01259,2023-01-05,Transfer,25.21,Credit Card,North,False,2023-01
TXN-026810,CUST-00770,2023-01-05,Withdrawal,21.08,Business Loan,East,False,2023-01
TXN-015537,CUST-00451,2023-01-05,Withdrawal,9.64,Mortgage,Central,False,2023-01
TXN-036053,CUST-01035,2023-01-05,Transfer,15.58,Auto Loan,West,False,2023-01
TXN-023877,CUST-00687,2023-01-05,Withdrawal,52.6,Personal Loan,East,False,2023-01
TXN-049455,CUST-01424,2023-01-05,Deposit,18.68,Business Loan,North,False,2023-01
TXN-046323,CUST-01333,2023-01-05,Withdrawal,18.68,Savings Account,East,False,2023-01
TXN-020222,CUST-00580,2023-01-05,Payment,62.9,Mortgage,North,False,2023-01
TXN-034993,CUST-01006,2023-01-05,Payment,36.73,Savings Account,South,False,2023-01
TXN-003505,CUST-00106,2023-01-05,Withdrawal,13.2,Personal Loan,North,False,2023-01
TXN-004716,CUST-00145,2023-01-05,Payment,19.72,Investment Fund,South,False,2023-01
TXN-015683,CUST-00454,2023-01-05,Transfer,50.94,Credit Card,East,False,2023-01
TXN-043660,CUST-01260,2023-01-05,Transfer,3.55,Insurance,Central,False,2023-01
TXN-043055,CUST-01242,2023-01-05,Fee,59.55,Savings Account,South,False,2023-01
TXN-045945,CUST-01324,2023-01-05,Payment,37.03,Credit Card,East,False,2023-01
TXN-012840,CUST-00376,2023-01-05,Payment,105.31,Savings Account,East,False,2023-01
TXN-045946,CUST-01324,2023-01-05,Fee,37.16,Auto Loan,East,False,2023-01
TXN-040435,CUST-01166,2023-01-05,Deposit,15.15,Mortgage,South,False,2023-01
TXN-025280,CUST-00727,2023-01-05,Withdrawal,25.75,Mortgage,Central,False,2023-01
TXN-033175,CUST-00957,2023-01-05,Deposit,66.99,Credit Card,South,False,2023-01
TXN-011188,CUST-00330,2023-01-05,Withdrawal,34.04,Mortgage,South,False,2023-01
TXN-025323,CUST-00728,2023-01-05,Interest,380.11,Auto Loan,Central,True,2023-01
TXN-029787,CUST-00855,2023-01-05,Payment,34.79,Business Loan,North,False,2023-01
TXN-021883,CUST-00628,2023-01-05,Interest,206.16,Auto Loan,East,True,2023-01
TXN-040863,CUST-01178,2023-01-05,Withdrawal,233.11,Mortgage,West,True,2023-01
TXN-039984,CUST-01154,2023-01-05,Deposit,41.06,Business Loan,East,False,2023-01
TXN-020959,CUST-00602,2023-01-05,Withdrawal,33.88,Savings Account,South,False,2023-01
TXN-007608,CUST-00229,2023-01-05,Withdrawal,20.8,Auto Loan,West,False,2023-01
TXN-005591,CUST-00171,2023-01-05,Fee,8.04,Savings Account,East,False,2023-01
TXN-048840,CUST-01406,2023-01-05,Interest,26.18,Mortgage,Central,False,2023-01
TXN-049881,CUST-01437,2023-01-05,Withdrawal,20.25,Personal Loan,East,False,2023-01
TXN-004699,CUST-00145,2023-01-05,Withdrawal,168.45,Credit Card,South,False,2023-01
TXN-027364,CUST-00786,2023-01-05,Transfer,23.14,Savings Account,East,False,2023-01
TXN-044253,CUST-01277,2023-01-05,Deposit,123.2,Mortgage,West,False,2023-01
TXN-046847,CUST-01347,2023-01-05,Payment,21.66,Business Loan,Central,False,2023-01
TXN-004892,CUST-00149,2023-01-05,Deposit,93.36,Business Loan,North,False,2023-01
TXN-028823,CUST-00828,2023-01-05,Deposit,10.15,Credit Card,South,False,2023-01
TXN-049106,CUST-01413,2023-01-05,Payment,26.76,Mortgage,South,False,2023-01
TXN-043739,CUST-01261,2023-01-06,Transfer,1.73,Business Loan,South,False,2023-01
TXN-037201,CUST-01069,2023-01-06,Transfer,39.27,Mortgage,North,False,2023-01
TXN-025483,CUST-00733,2023-01-06,Deposit,168.51,Business Loan,West,False,2023-01
TXN-003492,CUST-00106,2023-01-06,Deposit,64.0,Mortgage,North,False,2023-01
TXN-013833,CUST-00404,2023-01-06,Interest,3.35,Mortgage,South,False,2023-01
TXN-028293,CUST-00811,2023-01-06,Transfer,72.84,Insurance,Central,False,2023-01
TXN-011411,CUST-00338,2023-01-06,Deposit,86.35,Auto Loan,Central,False,2023-01
TXN-034642,CUST-00996,2023-01-06,Payment,99.73,Insurance,South,False,2023-01
TXN-020662,CUST-00593,2023-01-06,Interest,60.46,Personal Loan,North,False,2023-01
TXN-024852,CUST-00714,2023-01-06,Transfer,61.07,Credit Card,West,False,2023-01
TXN-025418,CUST-00731,2023-01-06,Fee,32.29,Business Loan,East,False,2023-01
TXN-017323,CUST-00498,2023-01-06,Interest,94.67,Personal Loan,East,False,2023-01
TXN-045704,CUST-01317,2023-01-06,Withdrawal,64.73,Insurance,Central,False,2023-01
TXN-001661,CUST-00050,2023-01-06,Payment,28.71,Business Loan,South,False,2023-01
TXN-050797,CUST-01461,2023-01-06,Payment,349.66,Insurance,Central,True,2023-01
TXN-042303,CUST-01222,2023-01-06,Fee,23.68,Savings Account,South,False,2023-01
TXN-018846,CUST-00541,2023-01-06,Deposit,175.9,Credit Card,Central,True,2023-01
TXN-020639,CUST-00592,2023-01-06,Deposit,21.97,Investment Fund,Central,False,2023-01
TXN-034807,CUST-01001,2023-01-06,Payment,16.62,Personal Loan,South,False,2023-01
TXN-050749,CUST-01461,2023-01-06,Deposit,92.91,Credit Card,Central,False,2023-01
TXN-000461,CUST-00014,2023-01-06,Payment,5.23,Insurance,South,False,2023-01
TXN-042260,CUST-01221,2023-01-06,Payment,10.11,Savings Account,Central,False,2023-01
TXN-039663,CUST-01145,2023-01-06,Payment,235.94,Auto Loan,South,True,2023-01
TXN-037300,CUST-01072,2023-01-06,Deposit,87.96,Personal Loan,South,False,2023-01
TXN-041688,CUST-01201,2023-01-06,Payment,28.86,Mortgage,South,False,2023-01
TXN-034332,CUST-00988,2023-01-06,Payment,24.06,Credit Card,South,False,2023-01
TXN-031892,CUST-00918,2023-01-06,Payment,60.74,Insurance,East,False,2023-01
TXN-010025,CUST-00296,2023-01-06,Fee,16.35,Savings Account,West,False,2023-01
TXN-034119,CUST-00983,2023-01-06,Deposit,39.39,Personal Loan,East,False,2023-01
TXN-049519,CUST-01426,2023-01-06,Withdrawal,116.2,Personal Loan,East,False,2023-01
TXN-007266,CUST-00219,2023-01-06,Payment,38.73,Credit Card,West,False,2023-01
TXN-027700,CUST-00797,2023-01-06,Interest,25.03,Personal Loan,South,False,2023-01
TXN-025262,CUST-00727,2023-01-06,Withdrawal,164.69,Savings Account,Central,False,2023-01
TXN-005243,CUST-00162,2023-01-06,Payment,46.44,Insurance,Central,False,2023-01
TXN-046958,CUST-01349,2023-01-06,Transfer,12.97,Business Loan,East,False,2023-01
TXN-049933,CUST-01438,2023-01-06,Payment,142.75,Personal Loan,Central,False,2023-01
TXN-046694,CUST-01344,2023-01-06,Transfer,17.49,Savings Account,West,False,2023-01
TXN-028967,CUST-00832,2023-01-06,Payment,0.58,Insurance,West,False,2023-01
TXN-010312,CUST-00305,2023-01-06,Withdrawal,19.36,Investment Fund,Central,False,2023-01
TXN-001769,CUST-00054,2023-01-06,Deposit,5.54,Personal Loan,North,False,2023-01
TXN-036413,CUST-01046,2023-01-06,Payment,64.12,Auto Loan,West,False,2023-01
TXN-034131,CUST-00983,2023-01-06,Withdrawal,41.14,Personal Loan,East,False,2023-01
TXN-021342,CUST-00614,2023-01-06,Payment,141.04,Business Loan,North,False,2023-01
TXN-027086,CUST-00778,2023-01-06,Deposit,3.2,Credit Card,North,False,2023-01
TXN-048314,CUST-01392,2023-01-06,Payment,224.64,Mortgage,Central,True,2023-01
TXN-005134,CUST-00158,2023-01-06,Withdrawal,8.0,Insurance,East,False,2023-01
TXN-048553,CUST-01398,2023-01-06,Payment,83.27,Business Loan,Central,False,2023-01
TXN-044185,CUST-01275,2023-01-06,Fee,4.62,Credit Card,West,False,2023-01
TXN-043690,CUST-01260,2023-01-06,Fee,135.95,Credit Card,Central,False,2023-01
TXN-001708,CUST-00051,2023-01-06,Withdrawal,94.17,Personal Loan,South,False,2023-01
TXN-044826,CUST-01293,2023-01-06,Transfer,67.55,Business Loan,Central,False,2023-01
TXN-009860,CUST-00293,2023-01-06,Payment,5.4,Insurance,East,False,2023-01
TXN-016955,CUST-00488,2023-01-06,Payment,29.87,Insurance,East,False,2023-01
TXN-023285,CUST-00670,2023-01-06,Deposit,61.88,Investment Fund,West,False,2023-01
TXN-022560,CUST-00649,2023-01-06,Fee,23.09,Auto Loan,Central,False,2023-01
TXN-013667,CUST-00399,2023-01-06,Transfer,9.84,Mortgage,Central,False,2023-01
TXN-031673,CUST-00911,2023-01-06,Deposit,29.52,Credit Card,North,False,2023-01
TXN-047639,CUST-01372,2023-01-06,Transfer,52.87,Business Loan,North,False,2023-01
TXN-048392,CUST-01394,2023-01-06,Deposit,92.87,Auto Loan,East,False,2023-01
TXN-010065,CUST-00297,2023-01-06,Withdrawal,53.09,Auto Loan,Central,False,2023-01
TXN-036885,CUST-01060,2023-01-06,Transfer,93.86,Insurance,North,False,2023-01
TXN-025719,CUST-00741,2023-01-06,Deposit,32.83,Insurance,Central,False,2023-01
TXN-022766,CUST-00655,2023-01-06,Payment,46.61,Personal Loan,South,False,2023-01
TXN-038180,CUST-01101,2023-01-06,Payment,82.64,Credit Card,East,False,2023-01
TXN-026851,CUST-00771,2023-01-06,Payment,22.13,Savings Account,North,False,2023-01
TXN-009635,CUST-00285,2023-01-06,Withdrawal,16.09,Business Loan,West,False,2023-01
TXN-027760,CUST-00798,2023-01-06,Withdrawal,6.09,Insurance,Central,False,2023-01
TXN-035105,CUST-01010,2023-01-06,Fee,9.06,Credit Card,West,False,2023-01
TXN-008204,CUST-00246,2023-01-06,Withdrawal,96.77,Personal Loan,North,False,2023-01
TXN-041899,CUST-01208,2023-01-06,Deposit,2.78,Mortgage,North,False,2023-01
TXN-015529,CUST-00451,2023-01-06,Payment,43.19,Investment Fund,Central,False,2023-01
TXN-014680,CUST-00426,2023-01-06,Withdrawal,7.32,Personal Loan,South,False,2023-01
TXN-026683,CUST-00767,2023-01-06,Withdrawal,16.09,Credit Card,South,False,2023-01
TXN-047653,CUST-01372,2023-01-07,Transfer,137.48,Investment Fund,North,False,2023-01
TXN-017213,CUST-00495,2023-01-07,Payment,208.61,Personal Loan,West,True,2023-01
TXN-031294,CUST-00899,2023-01-07,Fee,57.01,Personal Loan,North,False,2023-01
TXN-043169,CUST-01245,2023-01-07,Transfer,15.61,Credit Card,South,False,2023-01
TXN-003376,CUST-00102,2023-01-07,Deposit,1.43,Business Loan,East,False,2023-01
TXN-007459,CUST-00225,2023-01-07,Deposit,3.25,Insurance,West,False,2023-01
TXN-016538,CUST-00478,2023-01-07,Payment,209.75,Savings Account,South,True,2023-01
TXN-015422,CUST-00448,2023-01-07,Transfer,52.46,Business Loan,North,False,2023-01
TXN-000180,CUST-00006,2023-01-07,Deposit,14.48,Personal Loan,South,False,2023-01
TXN-002126,CUST-00066,2023-01-07,Deposit,36.57,Investment Fund,North,False,2023-01
TXN-024671,CUST-00708,2023-01-07,Payment,168.78,Mortgage,West,False,2023-01
TXN-004720,CUST-00146,2023-01-07,Deposit,13.58,Savings Account,Central,False,2023-01
TXN-006949,CUST-00211,2023-01-07,Interest,64.02,Business Loan,East,False,2023-01
TXN-032776,CUST-00944,2023-01-07,Deposit,44.15,Investment Fund,Central,False,2023-01
TXN-033107,CUST-00955,2023-01-07,Payment,17.09,Personal Loan,Central,False,2023-01
TXN-011593,CUST-00342,2023-01-07,Payment,18.83,Savings Account,North,False,2023-01
TXN-040338,CUST-01163,2023-01-07,Deposit,46.15,Personal Loan,North,False,2023-01
TXN-009031,CUST-00269,2023-01-07,Deposit,49.51,Credit Card,West,False,2023-01
TXN-034470,CUST-00992,2023-01-07,Withdrawal,5.04,Credit Card,West,False,2023-01
TXN-010560,CUST-00311,2023-01-07,Withdrawal,19.56,Business Loan,Central,False,2023-01
TXN-000009,CUST-00001,2023-01-07,Payment,15.13,Investment Fund,North,False,2023-01
TXN-049503,CUST-01426,2023-01-07,Deposit,64.59,Mortgage,East,False,2023-01
TXN-003496,CUST-00106,2023-01-07,Deposit,18.9,Investment Fund,North,False,2023-01
TXN-005675,CUST-00173,2023-01-07,Transfer,61.51,Insurance,Central,False,2023-01
TXN-048125,CUST-01386,2023-01-07,Withdrawal,15.24,Business Loan,North,False,2023-01
TXN-004785,CUST-00147,2023-01-07,Fee,44.17,Insurance,Central,False,2023-01
TXN-018923,CUST-00542,2023-01-07,Payment,44.52,Personal Loan,North,False,2023-01
TXN-030099,CUST-00865,2023-01-07,Fee,1.4,Auto Loan,West,False,2023-01
TXN-007397,CUST-00223,2023-01-07,Deposit,557.55,Mortgage,East,True,2023-01
TXN-042236,CUST-01219,2023-01-07,Payment,8.65,Mortgage,South,False,2023-01
TXN-024995,CUST-00718,2023-01-07,Withdrawal,50.04,Personal Loan,Central,False,2023-01
TXN-023145,CUST-00666,2023-01-07,Deposit,51.8,Insurance,North,False,2023-01
TXN-040740,CUST-01174,2023-01-07,Payment,16.12,Insurance,West,False,2023-01
TXN-046295,CUST-01333,2023-01-07,Payment,64.53,Personal Loan,East,False,2023-01
TXN-026778,CUST-00770,2023-01-07,Deposit,20.1,Auto Loan,East,False,2023-01
TXN-017534,CUST-00503,2023-01-07,Payment,280.27,Savings Account,North,True,2023-01
TXN-033044,CUST-00953,2023-01-07,Withdrawal,4.61,Investment Fund,North,False,2023-01
TXN-000562,CUST-00016,2023-01-07,Transfer,34.37,Business Loan,South,False,2023-01
TXN-003101,CUST-00095,2023-01-07,Withdrawal,100.79,Auto Loan,West,False,2023-01
TXN-012860,CUST-00377,2023-01-07,Interest,29.69,Personal Loan,Central,False,2023-01
TXN-008260,CUST-00247,2023-01-07,Withdrawal,261.75,Investment Fund,West,True,2023-01
TXN-020174,CUST-00579,2023-01-07,Payment,59.0,Business Loan,North,False,2023-01
TXN-043982,CUST-01269,2023-01-07,Transfer,185.02,Insurance,Central,True,2023-01
TXN-045074,CUST-01299,2023-01-07,Payment,76.05,Personal Loan,West,False,2023-01
TXN-039417,CUST-01139,2023-01-07,Deposit,10.39,Personal Loan,West,False,2023-01
TXN-038612,CUST-01112,2023-01-07,Deposit,37.22,Mortgage,Central,False,2023-01
TXN-007787,CUST-00235,2023-01-07,Payment,593.76,Investment Fund,West,True,2023-01
TXN-022140,CUST-00636,2023-01-07,Deposit,39.22,Personal Loan,North,False,2023-01
TXN-036738,CUST-01057,2023-01-07,Fee,7.09,Personal Loan,West,False,2023-01
TXN-042029,CUST-01212,2023-01-07,Payment,169.37,Auto Loan,West,False,2023-01
TXN-036825,CUST-01059,2023-01-07,Deposit,77.51,Savings Account,West,False,2023-01
TXN-018149,CUST-00521,2023-01-07,Payment,18.98,Personal Loan,Central,False,2023-01
TXN-044066,CUST-01271,2023-01-07,Interest,339.31,Investment Fund,West,True,2023-01
TXN-020885,CUST-00598,2023-01-07,Transfer,23.52,Personal Loan,South,False,2023-01
TXN-022834,CUST-00657,2023-01-07,Withdrawal,14.32,Personal Loan,North,False,2023-01
TXN-044223,CUST-01276,2023-01-07,Payment,57.37,Business Loan,South,False,2023-01
TXN-046954,CUST-01349,2023-01-07,Payment,33.15,Savings Account,East,False,2023-01
TXN-021431,CUST-00617,2023-01-07,Transfer,2.98,Insurance,West,False,2023-01
TXN-016889,CUST-00487,2023-01-07,Payment,640.73,Business Loan,West,True,2023-01
TXN-039105,CUST-01128,2023-01-07,Transfer,14.4,Investment Fund,North,False,2023-01
TXN-030375,CUST-00872,2023-01-07,Fee,10.54,Investment Fund,Central,False,2023-01
TXN-000284,CUST-00008,2023-01-07,Payment,82.01,Savings Account,South,False,2023-01
TXN-004664,CUST-00144,2023-01-07,Deposit,15.85,Savings Account,North,False,2023-01
TXN-016358,CUST-00471,2023-01-07,Payment,48.28,Insurance,North,False,2023-01
TXN-001592,CUST-00047,2023-01-07,Transfer,150.72,Credit Card,North,False,2023-01
TXN-036369,CUST-01045,2023-01-07,Transfer,83.95,Insurance,East,False,2023-01
TXN-038947,CUST-01122,2023-01-07,Fee,91.87,Insurance,Central,False,2023-01
TXN-027806,CUST-00799,2023-01-07,Transfer,20.97,Credit Card,West,False,2023-01
TXN-038633,CUST-01113,2023-01-07,Deposit,185.26,Insurance,Central,True,2023-01
TXN-030447,CUST-00874,2023-01-07,Withdrawal,72.3,Business Loan,South,False,2023-01
TXN-018884,CUST-00541,2023-01-07,Deposit,13.16,Personal Loan,Central,False,2023-01
TXN-048429,CUST-01395,2023-01-07,Deposit,24.66,Mortgage,North,False,2023-01
TXN-048586,CUST-01399,2023-01-07,Transfer,8.41,Investment Fund,West,False,2023-01
TXN-004512,CUST-00140,2023-01-08,Transfer,14.59,Business Loan,Central,False,2023-01
TXN-029471,CUST-00847,2023-01-08,Payment,110.21,Savings Account,South,False,2023-01
TXN-007925,CUST-00238,2023-01-08,Deposit,5.6,Investment Fund,Central,False,2023-01
TXN-017192,CUST-00495,2023-01-08,Transfer,150.03,Mortgage,West,False,2023-01
TXN-041409,CUST-01193,2023-01-08,Payment,23.25,Auto Loan,East,False,2023-01
TXN-010789,CUST-00317,2023-01-08,Withdrawal,15.4,Mortgage,West,False,2023-01
TXN-037682,CUST-01085,2023-01-08,Fee,27.06,Investment Fund,Central,False,2023-01
TXN-034125,CUST-00983,2023-01-08,Withdrawal,50.06,Investment Fund,East,False,2023-01
TXN-035401,CUST-01019,2023-01-08,Withdrawal,14.04,Credit Card,West,False,2023-01
TXN-021446,CUST-00617,2023-01-08,Withdrawal,17.03,Insurance,West,False,2023-01
TXN-018686,CUST-00537,2023-01-08,Withdrawal,187.37,Business Loan,East,True,2023-01
TXN-014577,CUST-00424,2023-01-08,Deposit,20.06,Mortgage,Central,False,2023-01
TXN-023315,CUST-00671,2023-01-08,Transfer,6.07,Insurance,South,False,2023-01
TXN-049203,CUST-01416,2023-01-08,Withdrawal,10.37,Mortgage,East,False,2023-01
TXN-046962,CUST-01349,2023-01-08,Deposit,22.8,Mortgage,East,False,2023-01
TXN-045907,CUST-01323,2023-01-08,Payment,1.71,Credit Card,East,False,2023-01
TXN-046985,CUST-01350,2023-01-08,Interest,12.69,Credit Card,North,False,2023-01
TXN-045346,CUST-01307,2023-01-08,Transfer,4.28,Insurance,West,False,2023-01
TXN-012664,CUST-00372,2023-01-08,Transfer,24.52,Mortgage,East,False,2023-01
TXN-018559,CUST-00534,2023-01-08,Withdrawal,253.08,Credit Card,East,True,2023-01
TXN-050020,CUST-01440,2023-01-08,Interest,9.71,Credit Card,South,False,2023-01
TXN-032946,CUST-00948,2023-01-08,Payment,259.91,Insurance,East,True,2023-01
TXN-006324,CUST-00191,2023-01-08,Withdrawal,182.47,Personal Loan,East,True,2023-01
TXN-035335,CUST-01017,2023-01-08,Fee,38.54,Mortgage,North,False,2023-01
TXN-027784,CUST-00799,2023-01-08,Withdrawal,46.02,Personal Loan,West,False,2023-01
TXN-005261,CUST-00162,2023-01-08,Withdrawal,50.8,Investment Fund,Central,False,2023-01
TXN-036878,CUST-01060,2023-01-08,Payment,3.42,Insurance,North,False,2023-01
TXN-007215,CUST-00218,2023-01-08,Payment,32.29,Savings Account,East,False,2023-01
TXN-023669,CUST-00681,2023-01-08,Fee,60.91,Insurance,West,False,2023-01
TXN-039539,CUST-01141,2023-01-08,Deposit,69.15,Investment Fund,South,False,2023-01
TXN-009439,CUST-00279,2023-01-08,Withdrawal,1.69,Investment Fund,East,False,2023-01
TXN-004480,CUST-00139,2023-01-08,Deposit,30.84,Auto Loan,West,False,2023-01
TXN-004289,CUST-00133,2023-01-08,Payment,30.63,Auto Loan,Central,False,2023-01
TXN-043593,CUST-01258,2023-01-08,Withdrawal,25.59,Personal Loan,Central,False,2023-01
TXN-050349,CUST-01449,2023-01-08,Deposit,6.56,Business Loan,Central,False,2023-01
TXN-026501,CUST-00762,2023-01-08,Deposit,283.82,Personal Loan,East,True,2023-01
TXN-005248,CUST-00162,2023-01-08,Withdrawal,49.37,Auto Loan,Central,False,2023-01
TXN-017325,CUST-00498,2023-01-08,Payment,20.99,Insurance,East,False,2023-01
TXN-033888,CUST-00976,2023-01-08,Withdrawal,17.99,Insurance,East,False,2023-01
TXN-041118,CUST-01183,2023-01-08,Payment,12.1,Auto Loan,South,False,2023-01
TXN-004351,CUST-00135,2023-01-08,Transfer,150.43,Credit Card,East,False,2023-01
TXN-022931,CUST-00660,2023-01-08,Deposit,13.03,Credit Card,Central,False,2023-01
TXN-000895,CUST-00026,2023-01-08,Payment,28.9,Credit Card,North,False,2023-01
TXN-012768,CUST-00374,2023-01-08,Deposit,76.17,Savings Account,Central,False,2023-01
TXN-009597,CUST-00284,2023-01-08,Deposit,18.42,Savings Account,East,False,2023-01
TXN-001251,CUST-00038,2023-01-08,Transfer,45.0,Savings Account,South,False,2023-01
